Address,bMonsters,rMonsters
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/180203?gameHash=a6be16a941e95d8d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/180239?gameHash=49236f9e7c031f71,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/180246?gameHash=3b8fad6bb12fb4d6,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/180272?gameHash=404d51c4986e747e,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/180280?gameHash=3482ec5b31e4ba8c,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/190253?gameHash=419870bdd5150a66,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/50141?gameHash=ac0db531706587d9,3,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/50151?gameHash=cea8f36cf872da9e,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/50184?gameHash=6fa03189c2167c37,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/50384?gameHash=d2186ada50089391,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60190?gameHash=8c79bc20f0984e4f,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60213?gameHash=593fe48950245189,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60226?gameHash=01b203061ba62154,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60240?gameHash=759f5744da9c0f02,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60247?gameHash=3356db953888c2ea,3,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60254?gameHash=b5c6263bff9ec87a,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60263?gameHash=b5bb778960ef9dec,4,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60323?gameHash=fd221298749574de,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60381?gameHash=9056683e5b4cc373,2,4
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60393?gameHash=9ec983246fbbfe86,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60575?gameHash=6853b0f718293bc9,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/60576?gameHash=7e49b2d62cda501c,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70021?gameHash=50f9d2ed618ae11b,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70034?gameHash=4fc001a2dece10bf,2,4
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70036?gameHash=14cdf682c4003638,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70062?gameHash=8e4fa01185891ba7,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT3/70063?gameHash=7f48241f2ecbecc8,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180083?gameHash=cb05de44e0e6858a,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180101?gameHash=261eea9f2f3f9722,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180117?gameHash=94f86281fdd16ed6,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180124?gameHash=2eab873f25c6628a,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180145?gameHash=ba2e5f481f8f6772,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180167?gameHash=530c080547b01220,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLT4/180227?gameHash=ce3fe08ccc08c2d4,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1000980242?gameHash=f3a23116b5e5dd47,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001180579?gameHash=e02b4a7b7a94ba9d,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001180582?gameHash=72b69002a72e27ae,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001180594?gameHash=b94edd9d5a66a7a0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001190684?gameHash=e905acd28db65fae,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001200086?gameHash=5bb5510c63aee55d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001200088?gameHash=69993f857e80f8a4,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001210092?gameHash=cdf3a55482b1ea42,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001210093?gameHash=1bb0a5d589989637,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001280541?gameHash=b211f40eba3fe441,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001280558?gameHash=baa24a660292ce77,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001280591?gameHash=e785687525203d11,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001280594?gameHash=19959811967d062e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001290451?gameHash=e53d7aebab97a395,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001320271?gameHash=3983b473ad2f5f4e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001330306?gameHash=c103ceadbc264668,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001330336?gameHash=505349d6ebe15385,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001330339?gameHash=66ace7686b2eb33e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRNA1/1001330340?gameHash=89a9290033530e82,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020426?gameHash=efa905e56ad76f68,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1020488?gameHash=8874c4f2c1ba85ad,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1030167?gameHash=ed8c56a1f4ff8bfa,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060022?gameHash=3ed82ac2e11d1e02,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1060097?gameHash=a033059fdc97aa0f,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080148?gameHash=1fd163c502b9b6fb,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080174?gameHash=2aa18b60b96b5f29,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080274?gameHash=c41baa4381019a78,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080294?gameHash=ac9427f2b80ff989,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080295?gameHash=a372c2157ee1416f,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090087?gameHash=436c432625089e4d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090100?gameHash=9c0fc4f517c42ffa,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090275?gameHash=c134ab8828d89676,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090311?gameHash=7930fcc604d568a0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100170?gameHash=fb183fba66765857,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100283?gameHash=aad4e021b0d64f54,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1100433?gameHash=e4f339c1bd5af0e4,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110087?gameHash=9863f5080b322f8a,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/110129?gameHash=0719d075fd39f3dc,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1120535?gameHash=58cf7b1c9baedf84,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140161?gameHash=b573969abb7bf82d,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140169?gameHash=7c2e662c4f676ce4,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140260?gameHash=701faf6227620607,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140262?gameHash=6ab64ed79c1262bf,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140265?gameHash=63d6fb5af656f032,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140280?gameHash=f4587a5fc8d844d1,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140454?gameHash=d6686f0ff7133ea0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140487?gameHash=2c034c1f656c0d50,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140499?gameHash=3540c9a6a9acd772,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140536?gameHash=4a1463d6a7c8aa3d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140617?gameHash=264d280c01dbcd4d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1140729?gameHash=5372ed437b862904,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160150?gameHash=f1f49bd9259e07fb,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160263?gameHash=190aebb352a5cb58,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160280?gameHash=5314c8db3d573e7c,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160463?gameHash=67b692df1eca0ef2,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160629?gameHash=61dac70b51324271,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1160673?gameHash=9d871dcfe6db3bfe,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1170651?gameHash=6d6faa6b01136f04,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180108?gameHash=cb83ae900f95bee9,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1180137?gameHash=6ba292c9e0e57d6a,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1190193?gameHash=738f7cc3b9bfd51d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1190220?gameHash=769a18048642d212,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200091?gameHash=5d6c8034139b4850,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200138?gameHash=403502094fc922d3,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200208?gameHash=faee7a45490f69d2,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200222?gameHash=6a7207c6856a8a2d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120030?gameHash=03ce6fcebc623234,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200332?gameHash=69a82e7ff5b07337,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200333?gameHash=17fbd82bf7e48b25,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200350?gameHash=050a86085bc7a089,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200391?gameHash=d33717300dd28c71,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1200421?gameHash=9b067de83a58cea5,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120281?gameHash=26b5a820be1b2343,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120294?gameHash=13f1eee5c5a2bf31,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/120319?gameHash=48126ab58c881dc0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210149?gameHash=b7c056f12445c53f,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210163?gameHash=4e094cb25c695a56,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210277?gameHash=09a1d081bd35506a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210278?gameHash=f3feb920cc4a05e2,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210296?gameHash=b4112197486361a4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210319?gameHash=4e8a525377200f67,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210374?gameHash=44a6a94c7956ad61,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210446?gameHash=8d4a63c003861acb,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1210449?gameHash=fb44150f5ff6df4f,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240139?gameHash=dbd4b9c714522fac,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240142?gameHash=7ec43aad92c58a22,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240144?gameHash=c627cb345ff775a0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240159?gameHash=ac4c5afb33938bf3,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240233?gameHash=f2389d21f5cf3cc5,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240505?gameHash=b4843b38e1d23410,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240624?gameHash=11df75f5a4116dac,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240638?gameHash=7ddc42ac16061fab,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1240639?gameHash=d21e2afa1c5fc7ed,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250075?gameHash=4908f64b5deb08cc,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250094?gameHash=04bb2cd1e0205b14,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250120?gameHash=a0a0e01542ae792d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250802?gameHash=6f7177f94386022c,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250849?gameHash=20a64a4ce89d9569,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250944?gameHash=231131060148dda4,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1250979?gameHash=c39d6fbf578d8f6e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280409?gameHash=df8aafe97441ed72,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280441?gameHash=0237b1e14a8d6f0d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280486?gameHash=abe3ba89852ec56d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1280487?gameHash=ceaa48392331e5b1,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1290291?gameHash=d08adce97756d316,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1300038?gameHash=bc8cb3bb66201cc9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1300046?gameHash=e084847f3bc82859,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1300072?gameHash=38924d343840abe0,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1300114?gameHash=8384aa1a59068887,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130170?gameHash=350f4aa1cac28b69,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/130179?gameHash=6a78210e3ba79fde,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/140205?gameHash=3a56036511fa06e3,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150176?gameHash=7dd33be7d7d4acc3,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150284?gameHash=cf96e9dd17df785a,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150306?gameHash=de760acf01ab8415,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/150327?gameHash=cfedda9472a010e3,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/180207?gameHash=3c1a4378edc21fcb,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/180211?gameHash=21f8bf64bd5c168d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/180273?gameHash=186a12c6844df331,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/180277?gameHash=162f4c71cddceb26,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/190039?gameHash=29a1258ff3d0e715,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/190065?gameHash=c7f8a7a11fc940f8,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/190078?gameHash=11bb6f2851c54b92,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/220194?gameHash=80824af624cd95e8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230187?gameHash=d7fb104ee9540460,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230190?gameHash=ca7701a18b2ab8b6,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230287?gameHash=abf0dfd4c126ad3b,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/230319?gameHash=7311b01dc8983e7d,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240413?gameHash=11a78aa664d9e027,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240449?gameHash=3744cbd655427f37,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240455?gameHash=57efe228dcc3934d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240513?gameHash=e5391327a8a8d937,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/240570?gameHash=a566b38a9632b62a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250025?gameHash=b146e55ab060abc4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/250051?gameHash=e7236075067cc3bd,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/260031?gameHash=a59fa62717ea2024,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/260063?gameHash=cac4e4554d6355be,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/260080?gameHash=98324bcb32096a83,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/260143?gameHash=9bb9cecd37a618db,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/260597?gameHash=2b400dbc760ae2e0,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/280051?gameHash=daa20f356ea35c90,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/280063?gameHash=d2dcf45aa31f09a8,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/280119?gameHash=0ef19c7f488ab072,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/280241?gameHash=29893b5501e06e77,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/280252?gameHash=ea52acb05aafc3d7,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/280368?gameHash=c1c61fd156181a54,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290190?gameHash=e44541e6b8b2414b,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290193?gameHash=1dd7051367cdb042,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290203?gameHash=3b2320d4bcbae5d3,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290333?gameHash=a8404eef0c0a4103,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290436?gameHash=c443146454e6c778,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290450?gameHash=365a70d0d6b196d2,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/290456?gameHash=e31fb07c006102eb,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/300054?gameHash=ca36a6ee5896ca5d,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/300102?gameHash=75d32e950c7ffb98,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/300103?gameHash=745b5c55b918d948,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/310247?gameHash=8273f7f7fc1ba317,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/330063?gameHash=65e5eba539dcf00e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/330163?gameHash=af90044c2f4acd83,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/330256?gameHash=114fbccb7b56fd51,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/340566?gameHash=980f4fee9c6620dc,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/350551?gameHash=ba7d2706ed025d5a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/350552?gameHash=dc5e0eca8d350436,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/350597?gameHash=e2850af36dc39ab9,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/350641?gameHash=1c66347ab7955a87,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/520228?gameHash=c3eace97b05ba88c,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/520249?gameHash=3d6d8872c0c2d1c4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/530128?gameHash=4dc849c706ec1631,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540056?gameHash=717c71a488f6a062,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540167?gameHash=2f6bb9711230f833,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540172?gameHash=12f4f92aabaf3430,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540342?gameHash=4dd217e5dfa4232e,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540350?gameHash=5d1d69f1feba5107,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540364?gameHash=85dc8bbba4f9b684,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540384?gameHash=0249b915baf404f2,3,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540417?gameHash=b329e7d6358b0423,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540560?gameHash=e293fd16507bf9b2,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540562?gameHash=0d6435b31bfa3c40,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/540621?gameHash=6f87abff3ae64075,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/550280?gameHash=641b0bd12a8fedd1,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/550282?gameHash=24e24b6036029ed5,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/550295?gameHash=65339df1e67887fa,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/550559?gameHash=002f613ae09ad421,3,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/580021?gameHash=65f256e7d4fc605f,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/580372?gameHash=c1e0a60bf4a3f570,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/580376?gameHash=d43a22d4af4e4320,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/580393?gameHash=43a6c10778bd8b1a,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/590017?gameHash=60604b5c7a193f8b,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/590023?gameHash=b577a66b68caf38d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/590081?gameHash=39ffb9d64588138a,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/590254?gameHash=b6f99a30809538e6,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/590263?gameHash=8571c0ecfcc472d1,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/600059?gameHash=011812adaddc83e0,2,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/600067?gameHash=4c4e565dc2179754,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/600074?gameHash=cfeaeb7ef2480fa7,3,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/60055?gameHash=5717e29d299e0dd3,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/610155?gameHash=af1e05cafefda187,2,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/610164?gameHash=4de648e433d6f625,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620041?gameHash=b8469111bf20089e,3,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620047?gameHash=77531969b20c9ce6,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620109?gameHash=bd56b6a8ff9e280d,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620136?gameHash=524f488075882d0e,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620216?gameHash=ffee707e7f60869a,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620223?gameHash=186c18ebbd6593b8,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620236?gameHash=9989827a9e759209,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620285?gameHash=75ac0727724d6ba7,3,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620292?gameHash=2c4e38cc70562aac,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620305?gameHash=8b322381bff31cfe,3,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620390?gameHash=4787f0eb79b72092,1,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620395?gameHash=24d858d4d96f45e8,1,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620414?gameHash=e50874cddd3f5dc4,1,1
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620420?gameHash=15df683db02d5aa2,2,3
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620430?gameHash=8df9496cde90a6d7,2,2
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/620442?gameHash=c746ca828bdafd08,2,3
